id,latitude,longitude,deities_recorded,deity_groups,families,structure,images_present,temple_name,distance_to_ganga_m,hotspot_class
1399,25.316811,83.020328,Siva,Shiva,Shaiva,Built into a wall,1,,13,3
1400,25.316814,83.020322,Siva-Parvati,Shiva-Parvati,Shaiva,Free-standing,2,,14,3
1401,25.316824,83.020342,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,3,,12,3
1402,25.316941,83.020192,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,4,,32,3
1403,25.316984,83.020291,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,5,,26,3
1404,25.317041,83.019911,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,3,,62,3
1405,25.317041,83.019762,Siva,Shiva,Shaiva,Built into a wall,1,,75,3
1406,25.31704,83.019861,Ganesh,Ganesh,Ganesh,Built into a wall,1,,66,3
1407,25.316951,83.020005,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,49,3
1408,25.317002,83.020234,Hanuman,Hanuman,Hanuman,Free-standing,1,,32,3
1409,25.317054,83.020264,Siva,Shiva,Shaiva,Built into a wall,1,,32,3
1410,25.317113,83.020056,Siva,Shiva,Shaiva,Built into a wall,1,,53,3
1411,25.317126,83.019952,__ Bir Baabaa,Bir Baba,Folk,Temple complex,1,,63,3
1412,25.317063,83.019973,"Siva-Parvati,Siva,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Free-standing,5,,58,3
1413,25.316799,83.019866,"Siva,Siva-Parvati,Hanuman","Hanuman,Shiva,Shiva-Parvati","Hanuman,Shaiva",Free-standing,4,,50,3
1414,25.316859,83.019589,"Hanuman,Siva-Parvati","Hanuman,Shiva-Parvati","Hanuman,Shaiva",Free-standing,3,,73,3
1415,25.316831,83.01936,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Built into a wall,1,,81,3
1416,25.31693,83.019423,Hanuman,Hanuman,Hanuman,Built into a wall,2,,87,3
1417,25.317107,83.0201,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,49,3
1418,25.317212,83.019768,"__ Maa,Devi","Devi,Local Maa",Goddess,Built into a wall,1,,84,3
1419,25.317633,83.019657,"__ Maa,Devi","Devi,Local Maa",Goddess,Built into a wall,1,,111,3
1420,25.315231,83.022074,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,Dhandhanyeshwar,0,0
1421,25.317686,83.018636,"RAMA,Rama-Sita",Rama,Vaishnava,Built into a wall,2,,198,3
1422,25.317764,83.018398,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,,1,,218,3
1423,25.317522,83.016528,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Built into a wall,2,,304,3
1424,25.317075,83.016071,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,Kalmardaneshwar mahadev,302,3
1425,25.317156,83.016036,"Siva,Siva family","Shiva,Shiva family",Shaiva,Free-standing,1,,311,3
1426,25.317219,83.015975,"Devi,__ Maa","Devi,Local Maa",Goddess,Built into a wall,1,,302,3
1427,25.317546,83.016282,"RAMA,Rama-Sita",Rama,Vaishnava,Built into a wall,5,Ram mandir,287,3
1428,25.318358,83.017208,Hanuman,Hanuman,Hanuman,Built into a wall,1,,297,3
1429,25.317599,83.016041,Siva,Shiva,Shaiva,Built into a wall,1,,269,3
1430,25.320627,83.006663,Siva,Shiva,Shaiva,Built into a wall,3,,509,0
1431,25.319993,83.005795,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva","Free-standing,Tree,Tree-temple,Temple complex",25,,497,0
1432,25.319789,83.005674,Siva,Shiva,Shaiva,Free-standing,2,,474,0
1433,25.320087,83.004541,"Siva,Ganesh","Ganesh,Shiva","Ganesh,Shaiva",Built into a wall,2,,520,0
1434,25.318781,83.003407,"Siva,Devi","Devi,Shiva","Goddess,Shaiva",Free-standing,7,,416,0
1435,25.318799,83.00354,Siva,Shiva,Shaiva,Free-standing,1,,412,0
1436,25.317855,83.002901,Other,Other,Other,Tree,1,,358,0
1437,25.31767,83.003056,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,3,,332,0
1438,25.317766,83.002745,Other,Other,Other,Built into a wall,1,,361,0
1439,25.317495,83.00263,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,5,,348,0
1440,25.319521,83.001005,Siva,Shiva,Shaiva,Built into a wall,1,,326,0
1441,25.320147,83.001407,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Tree-temple,3,,405,0
1442,25.320859,83.000566,"Siva-Parvati,Hanuman","Hanuman,Shiva-Parvati","Hanuman,Shaiva","Tree-temple,Temple complex",10,,405,0
1443,25.320056,83.002613,"Siva,Hanuman,Other","Hanuman,Other,Shiva","Hanuman,Other,Shaiva",Free-standing,4,,484,0
1444,25.321238,83.002397,"Siva,Devi,Other","Devi,Other,Shiva","Goddess,Other,Shaiva",Built into a wall,3,,562,0
1445,25.321572,83.002747,"Siva,Krishna,Hanuman,Ganesh","Ganesh,Hanuman,Krishna,Shiva","Ganesh,Hanuman,Shaiva,Vaishnava",Free-standing,5,,613,0
1446,25.320938,83.003132,Hanuman,Hanuman,Hanuman,Built into a wall,1,,588,0
1447,25.320806,83.002954,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Built into a wall,3,,565,0
1448,25.322475,83.001189,Siva,Shiva,Shaiva,Tree-temple,3,,461,0
1449,25.322469,83.00117,"Siva,Sitla Maa,Devi,Other","Devi,Other,Shiva,Sitala Maa","Goddess,Other,Shaiva",Temple complex,8,,459,0
1450,25.302983,83.002387,"Siva,__ Bir Baabaa,Hanuman,Devi","Bir Baba,Devi,Hanuman,Shiva","Folk,Goddess,Hanuman,Shaiva",Free-standing,6,Daityaraabir baabaa praciin,569,0
1451,25.302892,83.003151,"Siva,Siva-Parvati,Siva family,Krishna,RAMA,Rama-Sita,__ Bir Baabaa,Hanuman,Ganesh,Devi","Bir Baba,Devi,Ganesh,Hanuman,Krishna,Rama,Shiva,Shiva family,Shiva-Parvati","Folk,Ganesh,Goddess,Hanuman,Shaiva,Vaishnava","Free-standing,Tree",50,Tillabandheshvar,492,0
1452,25.30572,82.998592,Siva,Shiva,Shaiva,,0,Laal ku.ti Mandir va vyaayaam shaalaa,411,0
1453,25.315116,83.013991,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,Nageshwar mahadev,319,3
1454,25.316267,83.013972,"Siva,Krishna","Krishna,Shiva","Shaiva,Vaishnava",Temple complex,2,,359,3
1455,25.316207,83.013904,Siva,Shiva,Shaiva,Free-standing,2,Rameshwar mahadev,366,3
1456,25.316319,83.013921,Siva,Shiva,Shaiva,Temple complex,1,Dhushmeshwar mahadev,354,3
1457,25.316277,83.014007,Siva,Shiva,Shaiva,Temple complex,1,Vaidyanath mahadev,358,3
1458,25.316356,83.013937,Siva,Shiva,Shaiva,Temple complex,2,Somnath mahadev,350,3
1459,25.316332,83.013979,Siva,Shiva,Shaiva,Temple complex,1,Bhimeshwar mahadev,352,3
1460,25.316343,83.013922,Siva,Shiva,Shaiva,Temple complex,2,,351,3
1461,25.316328,83.01395,Siva,Shiva,Shaiva,Temple complex,1,,353,3
1462,25.316337,83.013974,Siva,Shiva,Shaiva,Temple complex,2,Nageshwar mahadev,352,3
1463,25.316314,83.014032,"Devi,__ Maa","Devi,Local Maa",Goddess,Built into a wall,1,,354,3
1464,25.316338,83.014043,Siva,Shiva,Shaiva,Temple complex,1,Kedarnath mahadev,352,3
1465,25.316319,83.013943,Siva,Shiva,Shaiva,Temple complex,1,Omkateshwar mahadev,354,3
1466,25.316285,83.01392,Hanuman,Hanuman,Hanuman,Temple complex,1,Shri bal hanuman,358,3
1467,25.316257,83.014016,Siva,Shiva,Shaiva,Temple complex,1,Tryambkeshwar mahadev,361,3
1468,25.316319,83.013964,Siva,Shiva,Shaiva,Temple complex,1,Malikarjun,354,3
1469,25.31623,83.013863,Siva,Shiva,Shaiva,Temple complex,1,Vishweshwar mahadev,364,3
1470,25.316249,83.013961,Siva,Shiva,Shaiva,Temple complex,1,,362,3
1471,25.315018,83.014442,Devi,Devi,Goddess,Free-standing,1,,273,3
1472,25.316741,83.014056,Ganesh,Ganesh,Ganesh,"Temple complex,Tree-temple",1,,307,3
1473,25.316741,83.014056,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,3,,307,3
1474,25.317062,83.013838,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,272,3
1475,25.317584,83.014436,Siva,Shiva,Shaiva,Free-standing,1,,219,3
1476,25.316514,83.014397,Hanuman,Hanuman,Hanuman,Built into a wall,1,,335,3
1477,25.315989,83.015798,Siva,Shiva,Shaiva,Free-standing,1,,220,3
1478,25.312879,83.011149,Krishna,Krishna,Vaishnava,Free-standing,2,,379,3
1479,25.317013,83.018246,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,3,,158,3
1480,25.316983,83.018406,Siva,Shiva,Shaiva,Free-standing,2,,145,3
1481,25.317123,83.018231,Siva,Shiva,Shaiva,Built into a wall,1,,168,3
1482,25.317144,83.01825,Ganesh,Ganesh,Ganesh,Built into a wall,1,,169,3
1483,25.31795,83.018422,Siva,Shiva,Shaiva,Free-standing,2,,234,3
1484,25.317975,83.018392,Siva,Shiva,Shaiva,Built into a wall,1,,238,3
1485,25.318565,83.018547,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,262,3
1486,25.318801,83.018559,Hanuman,Hanuman,Hanuman,Built into a wall,1,,278,3
1487,25.31874,83.018757,Ganesh,Ganesh,Ganesh,Built into a wall,1,,258,3
1488,25.31958,83.019124,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,Shanteshwar mahadev,208,3
1489,25.319902,83.019393,"Hanuman,Siva,Sitla Maa","Hanuman,Shiva,Sitala Maa","Goddess,Hanuman,Shaiva",Free-standing,3,Sankatnasi hanuman Ji,168,3
1490,25.319567,83.018809,Sitla Maa,Sitala Maa,Goddess,Built into a wall,1,,237,3
1491,25.319178,83.018739,Hanuman,Hanuman,Hanuman,Built into a wall,1,,265,3
1492,25.319934,83.018338,"Hanuman,Ganesh","Ganesh,Hanuman","Ganesh,Hanuman",Built into a wall,2,,268,3
1493,25.319879,83.018386,Siva,Shiva,Shaiva,Built into a wall,1,,264,3
1494,25.319605,83.017683,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,308,3
1495,25.319551,83.017626,Siva,Shiva,Shaiva,Free-standing,1,,303,3
1496,25.31846,83.016623,Hanuman,Hanuman,Hanuman,Built into a wall,1,,241,3
1497,25.318446,83.016548,"Hanuman,Ganesh","Ganesh,Hanuman","Ganesh,Hanuman",Built into a wall,2,,236,3
1498,25.318483,83.016538,Siva,Shiva,Shaiva,Free-standing,1,,233,3
1499,25.318298,83.016101,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,212,3
1500,25.32802,83.010029,Siva,Shiva,Shaiva,Built into a wall,1,,302,0
1501,25.329528,83.008683,Siva,Shiva,Shaiva,Tree,1,,435,0
1502,25.330829,83.009342,"Hanuman,Devi,Siva,Ganesh","Devi,Ganesh,Hanuman,Shiva","Ganesh,Goddess,Hanuman,Shaiva",Free-standing,6,,446,0
1503,25.305643,82.996647,Hanuman,Hanuman,Hanuman,"Free-standing,Tree",0,Baal sakhaa hanuman,385,0
1504,25.303886,83.001649,Siva,Shiva,Shaiva,Built-around,0,,667,0
1505,25.305954,83.005178,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva","Built into a wall,Built-around",2,Praciin hanuman mandir.,420,0
1506,25.305641,83.00237,"Siva,Hanuman,Ganesh","Ganesh,Hanuman,Shiva","Ganesh,Hanuman,Shaiva",Built-around,5,,668,0
1507,25.306463,83.003068,Hanuman,Hanuman,Hanuman,Free-standing,2,Vijay viir hanuman,597,0
1508,25.307047,83.002181,"Siva,Krishna,Hanuman,Ganesh","Ganesh,Hanuman,Krishna,Shiva","Ganesh,Hanuman,Shaiva,Vaishnava",Tree-temple,7,Neem mai,530,0
1509,25.306717,83.002116,"Siva,Siva-Parvati,Siva family,Krishna,Devi,Other","Devi,Krishna,Other,Shiva,Shiva family,Shiva-Parvati","Goddess,Other,Shaiva,Vaishnava",,8,,566,0
1510,25.307366,83.003388,__ Bir Baabaa,Bir Baba,Folk,Free-standing,1,Sri Sri 1008 pracin daiyatrabiir baabaa kaa Mandir.,500,0
1511,25.306884,83.003568,Siva,Shiva,Shaiva,"Free-standing,Built-around",2,,555,0
1512,25.307181,83.003874,Ganesh,Ganesh,Ganesh,,1,,527,0
1513,25.307641,83.003523,"Sitla Maa,__ Maa","Local Maa,Sitala Maa",Goddess,,2,Sri niimaa maataa va ba.dii siitlaa maa Mandir,471,0
1514,25.307535,83.004315,"Siva,Rama family,Ganesh,Shaayari maa","Ganesh,Local Maa,Rama,Shiva","Ganesh,Goddess,Shaiva,Vaishnava","Free-standing,Tree-temple",10,,500,0
1515,25.307456,83.004408,Siva,Shiva,Shaiva,Free-standing,2,,511,0
1516,25.317346,83.014574,Hanuman,Hanuman,Hanuman,Built into a wall,1,,248,3
1517,25.319196,83.016014,Hanuman,Hanuman,Hanuman,Built into a wall,1,,149,3
1518,25.319378,83.016715,Siva,Shiva,Shaiva,"Tree,Tree-temple",1,Bateshwar mahadev,213,3
1519,25.32009,83.02014,Hanuman,Hanuman,Hanuman,Tree-temple,1,,91,3
1520,25.319515,83.020186,Sitla Maa,Sitala Maa,Goddess,Built into a wall,1,,129,3
1521,25.319095,83.02075,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,147,3
1522,25.320004,83.020977,__ Bir Baabaa,Bir Baba,Folk,Tree,1,,44,3
1523,25.319709,83.021326,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,2,,76,3
1524,25.319708,83.02124,Krishna,Krishna,Vaishnava,Free-standing,2,,75,3
1525,25.31958,83.020986,Krishna,Krishna,Vaishnava,Temple complex,1,,90,3
1526,25.319631,83.021087,Hanuman,Hanuman,Hanuman,Temple complex,1,,84,3
1527,25.319753,83.02115,Ganesh,Ganesh,Ganesh,Temple complex,1,,70,3
1528,25.318848,83.021382,"Rama-Sita,RAMA,Rama family",Rama,Vaishnava,Free-standing,4,,126,3
1529,25.318281,83.021808,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,50,3
1530,25.318451,83.021981,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,Tankeshwar mahadev,55,3
1531,25.318381,83.022078,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,2,,43,3
1532,25.318429,83.021883,__ Maa,Local Maa,Goddess,Temple complex,1,,61,3
1533,25.318667,83.022634,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Built into a wall,5,,36,3
1534,25.317851,83.021808,Siva-Parvati,Shiva-Parvati,Shaiva,Temple complex,1,,9,3
1535,25.318396,83.022369,Krishna,Krishna,Vaishnava,Temple complex,2,,25,3
1536,25.318566,83.022164,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,1,,53,3
1537,25.318566,83.022164,Siva,Shiva,Shaiva,Built into a wall,1,,53,3
1538,25.318566,83.022164,Siva-Parvati,Shiva-Parvati,Shaiva,Temple complex,1,,53,3
1539,25.319192,83.02664,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Temple complex,1,,0,0
1540,25.319192,83.02664,"__ Maa,Devi","Devi,Local Maa",Goddess,Built into a wall,7,,0,0
1541,25.318003,83.021456,Ganesh,Ganesh,Ganesh,Temple complex,1,,40,3
1542,25.30226,83.012775,"Siva,Siva-Parvati,Ganesh","Ganesh,Shiva,Shiva-Parvati","Ganesh,Shaiva",Built into a wall,4,,0,0
1543,25.30226,83.012775,"RAMA,Rama-Sita,Rama family",Rama,Vaishnava,Temple complex,5,,0,0
1544,25.317978,83.021863,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,18,3
1545,25.318148,83.021889,"Siva,Siva-Parvati,Other,Devi,__ Maa","Devi,Local Maa,Other,Shiva,Shiva-Parvati","Goddess,Other,Shaiva","Tree,Tree-temple",5,,33,3
1546,25.318254,83.022077,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,33,3
1547,25.318221,83.021984,Hanuman,Hanuman,Hanuman,Tree-temple,1,,36,3
1548,25.318143,83.021866,Siva-Parvati,Shiva-Parvati,Shaiva,Free-standing,2,,34,3
1549,25.318171,83.021888,"Siva,Siva-Parvati,Siva family","Shiva,Shiva family,Shiva-Parvati",Shaiva,Free-standing,3,,36,3
1550,25.309126,83.005336,Hanuman,Hanuman,Hanuman,"Built into a wall,Built-around",2,Sri hanuman mandir,392,0
1551,25.308397,83.002044,"Krishna,__ Bir Baabaa","Bir Baba,Krishna","Folk,Vaishnava",Built into a wall,2,,380,0
1552,25.308489,83.001104,Ganesh,Ganesh,Ganesh,Built into a wall,1,,380,0
1553,25.30986,83.000768,Ganesh,Ganesh,Ganesh,Temple complex,1,,250,0
1554,25.310306,83.000774,"Krishna,Devi","Devi,Krishna","Goddess,Vaishnava",Free-standing,0,,208,0
1555,25.310524,83.000494,Krishna,Krishna,Vaishnava,,0,Sri Sri pracin Sri radhaa krsna Evam jagadhaatrii maataa mandir,208,0
1556,25.332955,83.014021,Siva,Shiva,Shaiva,Tree,2,,330,0
1557,25.332838,83.013592,"Siva,Hanuman","Hanuman,Shiva","Hanuman,Shaiva",Free-standing,2,,303,0
1558,25.33188,83.012529,Siva,Shiva,Shaiva,Free-standing,2,,319,0
1559,25.331251,83.012665,"Hanuman,Siva","Hanuman,Shiva","Hanuman,Shaiva",Built into a wall,2,,389,0
1560,25.330647,83.012902,Siva,Shiva,Shaiva,Free-standing,1,,460,0
1561,25.328989,83.01166,"Hanuman,Siva","Hanuman,Shiva","Hanuman,Shaiva",Tree,2,,483,0
1562,25.318883,83.019769,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,210,3
1563,25.318467,83.021425,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,Mansapuran mahadev,87,3
1564,25.318447,83.021312,Siva,Shiva,Shaiva,Built into a wall,1,,90,3
1565,25.318472,83.021424,"Siva,RAMA","Rama,Shiva","Shaiva,Vaishnava",Free-standing,2,Shiva Rama mandir,87,3
1566,25.318428,83.021258,"Devi,__ Maa","Devi,Local Maa",Goddess,Built into a wall,1,,91,3
1567,25.317848,83.020667,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,65,3
1568,25.318233,83.020176,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,127,3
1569,25.31631,83.021396,Siva,Shiva,Shaiva,Free-standing,1,,0,3
1570,25.318864,83.023473,Siva,Shiva,Shaiva,Built into a wall,1,,13,3
1571,25.318974,83.023458,Siva,Shiva,Shaiva,Built into a wall,1,,25,3
1572,25.318647,83.023358,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,4,,0,3
1573,25.318912,83.023613,Hanuman,Hanuman,Hanuman,Built into a wall,1,,11,3
1574,25.318795,83.02361,Ganesh,Ganesh,Ganesh,Built into a wall,1,,0,3
1575,25.318403,83.023802,Devi,Devi,Goddess,Built into a wall,1,,0,3
1576,25.318933,83.02389,Hanuman,Hanuman,Hanuman,Built into a wall,1,,0,3
1577,25.318624,83.023414,__ Bir Baabaa,Bir Baba,Folk,Free-standing,1,Nilba bir baba,0,3
1578,25.320082,83.024737,Hanuman,Hanuman,Hanuman,Free-standing,1,,52,3
1579,25.320009,83.024893,"Siva,__ Maa,Devi","Devi,Local Maa,Shiva","Goddess,Shaiva",Free-standing,2,,36,3
1580,25.32009,83.024935,Siva-Parvati,Shiva-Parvati,Shaiva,Built into a wall,2,,41,3
1581,25.31999,83.024843,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,2,,37,3
1582,25.32015,83.024761,"Siva,__ Bir Baabaa","Bir Baba,Shiva","Folk,Shaiva",Free-standing,3,,57,3
1583,25.320027,83.02488,Hanuman,Hanuman,Hanuman,Built into a wall,1,,39,3
1584,25.320065,83.024812,Hanuman,Hanuman,Hanuman,Free-standing,1,,46,3
1585,25.320043,83.024877,"Siva-Parvati,Siva","Shiva,Shiva-Parvati",Shaiva,Free-standing,3,,40,3
1586,25.32008,83.024821,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,47,3
1587,25.320034,83.024824,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,43,3
1588,25.319974,83.024706,Sitla Maa,Sitala Maa,Goddess,Tree-temple,1,,43,3
1589,25.319944,83.0246,"__ Maa,Devi","Devi,Local Maa",Goddess,"Tree,Tree-temple",1,,46,3
1590,25.319955,83.024743,Siva,Shiva,Shaiva,Free-standing,1,,40,3
1591,25.319958,83.024836,Hanuman,Hanuman,Hanuman,Built into a wall,1,,35,3
1592,25.319906,83.024748,Siva,Shiva,Shaiva,Free-standing,2,,35,3
1593,25.319962,83.024656,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,"Tree,Tree-temple",2,,45,3
1594,25.319943,83.024614,Hanuman,Hanuman,Hanuman,Built into a wall,1,,45,3
1595,25.319937,83.024534,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Built into a wall,2,,49,3
1596,25.31996,83.024193,Hanuman,Hanuman,Hanuman,Built into a wall,1,,69,3
1597,25.320026,83.024433,Siva,Shiva,Shaiva,Tree,1,,63,3
1598,25.320327,83.024649,Siva,Shiva,Shaiva,Free-standing,1,,79,3
1599,25.320522,83.024268,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,6,,118,3
1600,25.320482,83.02417,Sitla Maa,Sitala Maa,Goddess,Free-standing,1,,120,3
1601,25.319836,83.02362,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,90,3
1602,25.319829,83.023737,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,3,Parwatiseshwar mahadev,82,3
1603,25.319801,83.023795,Ganesh,Ganesh,Ganesh,Built into a wall,2,,76,3
1604,25.319818,83.023762,Siva,Shiva,Shaiva,Free-standing,1,,80,3
1605,25.319824,83.023709,Siva,Shiva,Shaiva,Free-standing,1,,84,3
1606,25.319805,83.023644,Hanuman,Hanuman,Hanuman,Built into a wall,1,,86,3
1607,25.31984,83.02368,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,1,,87,3
1608,25.319785,83.023608,Siva,Shiva,Shaiva,Free-standing,2,,87,3
1609,25.319882,83.023636,"Siva,Siva-Parvati","Shiva,Shiva-Parvati",Shaiva,Free-standing,5,,93,3
